Entrez Id,Gene,Dataset,Dependent Cell Lines,Cell Lines with Data,Strongly Selective,Common Essential
200162,SPAG17,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
6676,SPAG4,DependencyEnum.Chronos_Combined,27.0,1183.0,False,False
10615,SPAG5,DependencyEnum.Chronos_Combined,841.0,1183.0,False,True
9576,SPAG6,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
9552,SPAG7,DependencyEnum.Chronos_Combined,3.0,1183.0,False,False
26206,SPAG8,DependencyEnum.Chronos_Combined,12.0,1183.0,True,False
9043,SPAG9,DependencyEnum.Chronos_Combined,63.0,1183.0,False,False
6677,SPAM1,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
728695,SPANXB1,DependencyEnum.Chronos_Combined,3.0,1064.0,False,False
494118,SPANXN1,DependencyEnum.Chronos_Combined,0.0,1064.0,False,False
494119,SPANXN2,DependencyEnum.Chronos_Combined,5.0,1183.0,True,False
139067,SPANXN3,DependencyEnum.Chronos_Combined,7.0,1183.0,False,False
441525,SPANXN4,DependencyEnum.Chronos_Combined,6.0,1183.0,False,False
494197,SPANXN5,DependencyEnum.Chronos_Combined,0.0,1064.0,False,False
6678,SPARC,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
8404,SPARCL1,DependencyEnum.Chronos_Combined,3.0,1183.0,True,False
23111,SPART,DependencyEnum.Chronos_Combined,2.0,1183.0,True,False
6683,SPAST,DependencyEnum.Chronos_Combined,3.0,1183.0,False,False
353324,SPATA12,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
221178,SPATA13,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
83893,SPATA16,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
128153,SPATA17,DependencyEnum.Chronos_Combined,1.0,1183.0,True,False
132671,SPATA18,DependencyEnum.Chronos_Combined,1.0,1183.0,True,False
219938,SPATA19,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
9825,SPATA2,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
64847,SPATA20,DependencyEnum.Chronos_Combined,2.0,1183.0,False,False
374955,SPATA21,DependencyEnum.Chronos_Combined,10.0,1183.0,False,False
84690,SPATA22,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
202051,SPATA24,DependencyEnum.Chronos_Combined,2.0,1183.0,False,False
128497,SPATA25,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
124044,SPATA2L,DependencyEnum.Chronos_Combined,6.0,1183.0,False,False
130560,SPATA3,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
647060,SPATA31A1,DependencyEnum.Chronos_Combined,0.0,1046.0,False,False
727830,SPATA31A3,DependencyEnum.Chronos_Combined,19.0,1046.0,False,False
389730,SPATA31A6,DependencyEnum.Chronos_Combined,614.0,1046.0,False,False
26165,SPATA31A7,DependencyEnum.Chronos_Combined,231.0,1046.0,False,False
389763,SPATA31D1,DependencyEnum.Chronos_Combined,0.0,351.0,False,False
286234,SPATA31E1,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
259308,SPATA31F1,DependencyEnum.Chronos_Combined,4.0,1183.0,True,False
138724,SPATA31G1,DependencyEnum.Chronos_Combined,6.0,1183.0,False,False
124783,SPATA32,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
124045,SPATA33,DependencyEnum.Chronos_Combined,11.0,1183.0,False,False
132851,SPATA4,DependencyEnum.Chronos_Combined,2.0,1183.0,True,False
149643,SPATA45,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
284680,SPATA46,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
54558,SPATA6,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
55064,SPATA6L,DependencyEnum.Chronos_Combined,2.0,1183.0,True,False
55812,SPATA7,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
83890,SPATA9,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
375686,SPATC1,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
84221,SPATC1L,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
221409,SPATS1,DependencyEnum.Chronos_Combined,51.0,1183.0,False,False
65244,SPATS2,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
26010,SPATS2L,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
147841,SPC24,DependencyEnum.Chronos_Combined,1180.0,1183.0,False,True
57405,SPC25,DependencyEnum.Chronos_Combined,1183.0,1183.0,True,True
28972,SPCS1,DependencyEnum.Chronos_Combined,99.0,1183.0,False,False
9789,SPCS2,DependencyEnum.Chronos_Combined,1114.0,1183.0,False,True
60559,SPCS3,DependencyEnum.Chronos_Combined,1161.0,1183.0,False,True
25803,SPDEF,DependencyEnum.Chronos_Combined,20.0,1183.0,True,False
54908,SPDL1,DependencyEnum.Chronos_Combined,1183.0,1183.0,False,True
245711,SPDYA,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
285955,SPDYE1,DependencyEnum.Chronos_Combined,1096.0,1165.0,True,True
388333,SPDYE4,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
92521,SPECC1,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
23384,SPECC1L,DependencyEnum.Chronos_Combined,66.0,1183.0,True,False
25876,SPEF1,DependencyEnum.Chronos_Combined,20.0,1183.0,False,False
79925,SPEF2,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
10290,SPEG,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
374768,SPEM1,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
201243,SPEM2,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
23013,SPEN,DependencyEnum.Chronos_Combined,16.0,1183.0,False,False
246777,SPESP1,DependencyEnum.Chronos_Combined,2.0,1183.0,False,False
80208,SPG11,DependencyEnum.Chronos_Combined,2.0,1183.0,False,False
51324,SPG21,DependencyEnum.Chronos_Combined,31.0,1183.0,True,False
6687,SPG7,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
8877,SPHK1,DependencyEnum.Chronos_Combined,2.0,1183.0,False,False
56848,SPHK2,DependencyEnum.Chronos_Combined,5.0,1183.0,False,False
80309,SPHKAP,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
6688,SPI1,DependencyEnum.Chronos_Combined,31.0,1183.0,True,False
6689,SPIB,DependencyEnum.Chronos_Combined,3.0,1183.0,True,False
121599,SPIC,DependencyEnum.Chronos_Combined,133.0,1183.0,False,False
152185,SPICE1,DependencyEnum.Chronos_Combined,87.0,1183.0,True,False
23514,SPIDR,DependencyEnum.Chronos_Combined,5.0,1183.0,True,False
10927,SPIN1,DependencyEnum.Chronos_Combined,4.0,1183.0,True,False
169981,SPIN3,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
139886,SPIN4,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
144097,SPINDOC,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
6690,SPINK1,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
153218,SPINK13,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
408187,SPINK14,DependencyEnum.Chronos_Combined,19.0,1183.0,True,False
6691,SPINK2,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
27290,SPINK4,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
11005,SPINK5,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
404203,SPINK6,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
84651,SPINK7,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
646424,SPINK8,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
643394,SPINK9,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
6692,SPINT1,DependencyEnum.Chronos_Combined,134.0,1183.0,True,False
10653,SPINT2,DependencyEnum.Chronos_Combined,40.0,1183.0,True,False
10816,SPINT3,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
391253,SPINT4,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
56907,SPIRE1,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
84501,SPIRE2,DependencyEnum.Chronos_Combined,2.0,1183.0,False,False
388381,SPMAP1,DependencyEnum.Chronos_Combined,31.0,1183.0,False,False
51298,SPMAP2,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
100506564,SPMAP2L,DependencyEnum.Chronos_Combined,7.0,1183.0,True,False
389320,SPMIP10,DependencyEnum.Chronos_Combined,5.0,1183.0,True,False
152940,SPMIP2,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
200159,SPMIP3,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
136895,SPMIP4,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
143379,SPMIP5,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
84688,SPMIP6,DependencyEnum.Chronos_Combined,7.0,1183.0,False,False
100130988,SPMIP7,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
374739,SPMIP8,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
200523,SPMIP9,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
6693,SPN,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
83985,SPNS1,DependencyEnum.Chronos_Combined,222.0,1183.0,True,False
124976,SPNS2,DependencyEnum.Chronos_Combined,2.0,1183.0,False,False
201305,SPNS3,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
23626,SPO11,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
90853,SPOCD1,DependencyEnum.Chronos_Combined,2.0,1183.0,False,False
6695,SPOCK1,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
9806,SPOCK2,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
50859,SPOCK3,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
8405,SPOP,DependencyEnum.Chronos_Combined,13.0,1183.0,False,False
339745,SPOPL,DependencyEnum.Chronos_Combined,4.0,1183.0,False,False
51490,SPOUT1,DependencyEnum.Chronos_Combined,1179.0,1183.0,False,True
6696,SPP1,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
6694,SPP2,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
84888,SPPL2A,DependencyEnum.Chronos_Combined,6.0,1183.0,False,False
162540,SPPL2C,DependencyEnum.Chronos_Combined,11.0,1183.0,False,False
121665,SPPL3,DependencyEnum.Chronos_Combined,26.0,1183.0,True,False
6697,SPR,DependencyEnum.Chronos_Combined,9.0,1183.0,False,False
161742,SPRED1,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
200734,SPRED2,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
399473,SPRED3,DependencyEnum.Chronos_Combined,10.0,1183.0,False,False
79794,SPRING1,DependencyEnum.Chronos_Combined,77.0,1183.0,True,False
503542,SPRN,DependencyEnum.Chronos_Combined,5.0,1183.0,False,False
6698,SPRR1A,DependencyEnum.Chronos_Combined,39.0,351.0,False,False
6699,SPRR1B,DependencyEnum.Chronos_Combined,222.0,351.0,False,False
6705,SPRR2F,DependencyEnum.Chronos_Combined,8.0,351.0,False,False
6706,SPRR2G,DependencyEnum.Chronos_Combined,606.0,1165.0,False,False
6707,SPRR3,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
163778,SPRR4,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
83932,SPRTN,DependencyEnum.Chronos_Combined,1092.0,1183.0,False,True
10252,SPRY1,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
10253,SPRY2,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
10251,SPRY3,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
81848,SPRY4,DependencyEnum.Chronos_Combined,2.0,1183.0,False,False
84926,SPRYD3,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
283377,SPRYD4,DependencyEnum.Chronos_Combined,683.0,1183.0,False,True
57213,SPRYD7,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
80176,SPSB1,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
84727,SPSB2,DependencyEnum.Chronos_Combined,2.0,1183.0,False,False
90864,SPSB3,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
92369,SPSB4,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
6708,SPTA1,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
6709,SPTAN1,DependencyEnum.Chronos_Combined,26.0,1183.0,False,False
6710,SPTB,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
6711,SPTBN1,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
6712,SPTBN2,DependencyEnum.Chronos_Combined,4.0,1183.0,False,False
57731,SPTBN4,DependencyEnum.Chronos_Combined,1.0,1183.0,True,False
51332,SPTBN5,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
10558,SPTLC1,DependencyEnum.Chronos_Combined,884.0,1183.0,False,True
9517,SPTLC2,DependencyEnum.Chronos_Combined,187.0,1183.0,True,False
55304,SPTLC3,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
171546,SPTSSA,DependencyEnum.Chronos_Combined,401.0,1183.0,True,False
165679,SPTSSB,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
144108,SPTY2D1,DependencyEnum.Chronos_Combined,9.0,1183.0,True,False
80763,SPX,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
84654,SPZ1,DependencyEnum.Chronos_Combined,2.0,1183.0,False,False
6713,SQLE,DependencyEnum.Chronos_Combined,54.0,1183.0,True,False
58472,SQOR,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
8878,SQSTM1,DependencyEnum.Chronos_Combined,13.0,1183.0,True,False
10011,SRA1,DependencyEnum.Chronos_Combined,3.0,1183.0,True,False
149563,SRARP,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
55133,SRBD1,DependencyEnum.Chronos_Combined,1178.0,1183.0,False,True
6714,SRC,DependencyEnum.Chronos_Combined,60.0,1183.0,True,False
10847,SRCAP,DependencyEnum.Chronos_Combined,1181.0,1183.0,False,True
80725,SRCIN1,DependencyEnum.Chronos_Combined,24.0,1183.0,False,False
6715,SRD5A1,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
79644,SRD5A3,DependencyEnum.Chronos_Combined,96.0,1183.0,True,False
6720,SREBF1,DependencyEnum.Chronos_Combined,284.0,1183.0,True,False
6721,SREBF2,DependencyEnum.Chronos_Combined,46.0,1183.0,True,False
140890,SREK1,DependencyEnum.Chronos_Combined,175.0,1183.0,False,False
285672,SREK1IP1,DependencyEnum.Chronos_Combined,52.0,1183.0,False,False
6722,SRF,DependencyEnum.Chronos_Combined,601.0,1183.0,False,False
153443,SRFBP1,DependencyEnum.Chronos_Combined,1077.0,1183.0,False,True
57522,SRGAP1,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
9901,SRGAP3,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
5552,SRGN,DependencyEnum.Chronos_Combined,3.0,1183.0,True,False
6717,SRI,DependencyEnum.Chronos_Combined,20.0,1183.0,False,False
6345,SRL,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
6723,SRM,DependencyEnum.Chronos_Combined,88.0,1183.0,True,False
6725,SRMS,DependencyEnum.Chronos_Combined,2.0,1183.0,False,False
6727,SRP14,DependencyEnum.Chronos_Combined,1031.0,1183.0,False,True
6728,SRP19,DependencyEnum.Chronos_Combined,1180.0,1183.0,False,True
6729,SRP54,DependencyEnum.Chronos_Combined,1183.0,1183.0,False,True
6730,SRP68,DependencyEnum.Chronos_Combined,1172.0,1183.0,False,True
6731,SRP72,DependencyEnum.Chronos_Combined,1166.0,1183.0,False,True
6726,SRP9,DependencyEnum.Chronos_Combined,1170.0,1183.0,False,True
6732,SRPK1,DependencyEnum.Chronos_Combined,30.0,1183.0,True,False
6733,SRPK2,DependencyEnum.Chronos_Combined,3.0,1183.0,True,False
26576,SRPK3,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
6734,SRPRA,DependencyEnum.Chronos_Combined,1073.0,1183.0,True,True
58477,SRPRB,DependencyEnum.Chronos_Combined,1028.0,1183.0,False,True
8406,SRPX,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
27286,SRPX2,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
63826,SRR,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
402055,SRRD,DependencyEnum.Chronos_Combined,161.0,1183.0,False,False
10250,SRRM1,DependencyEnum.Chronos_Combined,1134.0,1183.0,False,True
23524,SRRM2,DependencyEnum.Chronos_Combined,758.0,1183.0,True,True
84530,SRRM4,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
100170229,SRRM5,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
51593,SRRT,DependencyEnum.Chronos_Combined,1132.0,1183.0,False,True
6426,SRSF1,DependencyEnum.Chronos_Combined,1182.0,1183.0,False,True
10772,SRSF10,DependencyEnum.Chronos_Combined,999.0,1183.0,False,True
9295,SRSF11,DependencyEnum.Chronos_Combined,1147.0,1183.0,False,True
135295,SRSF12,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
6427,SRSF2,DependencyEnum.Chronos_Combined,1183.0,1183.0,False,True
6428,SRSF3,DependencyEnum.Chronos_Combined,1183.0,1183.0,False,True
6429,SRSF4,DependencyEnum.Chronos_Combined,32.0,1183.0,False,False
6430,SRSF5,DependencyEnum.Chronos_Combined,36.0,1183.0,True,False
6431,SRSF6,DependencyEnum.Chronos_Combined,742.0,1183.0,True,True
6432,SRSF7,DependencyEnum.Chronos_Combined,1183.0,1183.0,False,True
8683,SRSF9,DependencyEnum.Chronos_Combined,121.0,1183.0,True,False
140809,SRXN1,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
6736,SRY,DependencyEnum.Chronos_Combined,0.0,351.0,False,False
6760,SS18,DependencyEnum.Chronos_Combined,11.0,1183.0,True,False
26039,SS18L1,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
51188,SS18L2,DependencyEnum.Chronos_Combined,1167.0,1183.0,False,True
6741,SSB,DependencyEnum.Chronos_Combined,1006.0,1183.0,False,True
6742,SSBP1,DependencyEnum.Chronos_Combined,364.0,1183.0,False,False
23635,SSBP2,DependencyEnum.Chronos_Combined,4.0,1183.0,False,False
23648,SSBP3,DependencyEnum.Chronos_Combined,530.0,1183.0,False,False
170463,SSBP4,DependencyEnum.Chronos_Combined,32.0,1183.0,True,False
136853,SSC4D,DependencyEnum.Chronos_Combined,4.0,1183.0,False,False
284297,SSC5D,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
54434,SSH1,DependencyEnum.Chronos_Combined,37.0,1183.0,False,False
85464,SSH2,DependencyEnum.Chronos_Combined,60.0,1183.0,True,False
54961,SSH3,DependencyEnum.Chronos_Combined,6.0,1183.0,False,False
136263,SSMEM1,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
8636,SSNA1,DependencyEnum.Chronos_Combined,2.0,1183.0,False,False
8082,SSPN,DependencyEnum.Chronos_Combined,3.0,1183.0,True,False
6745,SSR1,DependencyEnum.Chronos_Combined,8.0,1183.0,False,False
6746,SSR2,DependencyEnum.Chronos_Combined,229.0,1183.0,False,False
6747,SSR3,DependencyEnum.Chronos_Combined,11.0,1183.0,False,False
6748,SSR4,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
6749,SSRP1,DependencyEnum.Chronos_Combined,1182.0,1183.0,False,True
6750,SST,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
6751,SSTR1,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
6752,SSTR2,DependencyEnum.Chronos_Combined,5.0,1183.0,False,False
6753,SSTR3,DependencyEnum.Chronos_Combined,2.0,1183.0,False,False
6754,SSTR4,DependencyEnum.Chronos_Combined,6.0,1183.0,False,False
6755,SSTR5,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
29101,SSU72,DependencyEnum.Chronos_Combined,1181.0,1183.0,False,True
51066,SSUH2,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
6756,SSX1,DependencyEnum.Chronos_Combined,7.0,1183.0,False,False
117178,SSX2IP,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
10214,SSX3,DependencyEnum.Chronos_Combined,12.0,1183.0,True,False
6758,SSX5,DependencyEnum.Chronos_Combined,82.0,1183.0,False,False
280658,SSX7,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
6767,ST13,DependencyEnum.Chronos_Combined,24.0,351.0,False,False
6768,ST14,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
9705,ST18,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
6482,ST3GAL1,DependencyEnum.Chronos_Combined,78.0,1183.0,True,False
6483,ST3GAL2,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
6487,ST3GAL3,DependencyEnum.Chronos_Combined,4.0,1183.0,False,False
6484,ST3GAL4,DependencyEnum.Chronos_Combined,2.0,1183.0,True,False
8869,ST3GAL5,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
10402,ST3GAL6,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
6480,ST6GAL1,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
84620,ST6GAL2,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
55808,ST6GALNAC1,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
10610,ST6GALNAC2,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
256435,ST6GALNAC3,DependencyEnum.Chronos_Combined,4.0,1183.0,False,False
27090,ST6GALNAC4,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
81849,ST6GALNAC5,DependencyEnum.Chronos_Combined,2.0,1183.0,False,False
30815,ST6GALNAC6,DependencyEnum.Chronos_Combined,3.0,1183.0,False,False
7982,ST7,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
54879,ST7L,DependencyEnum.Chronos_Combined,2.0,1183.0,False,False
6489,ST8SIA1,DependencyEnum.Chronos_Combined,2.0,1183.0,False,False
8128,ST8SIA2,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
51046,ST8SIA3,DependencyEnum.Chronos_Combined,2.0,1183.0,False,False
7903,ST8SIA4,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
29906,ST8SIA5,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
338596,ST8SIA6,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
23166,STAB1,DependencyEnum.Chronos_Combined,2.0,1183.0,False,False
55576,STAB2,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
6769,STAC,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
342667,STAC2,DependencyEnum.Chronos_Combined,8.0,1183.0,False,False
246329,STAC3,DependencyEnum.Chronos_Combined,41.0,1183.0,True,False
10274,STAG1,DependencyEnum.Chronos_Combined,70.0,1183.0,True,False
10735,STAG2,DependencyEnum.Chronos_Combined,354.0,1183.0,False,False
10734,STAG3,DependencyEnum.Chronos_Combined,2.0,1183.0,False,False
8027,STAM,DependencyEnum.Chronos_Combined,4.0,1183.0,True,False
10254,STAM2,DependencyEnum.Chronos_Combined,16.0,1183.0,True,False
10617,STAMBP,DependencyEnum.Chronos_Combined,377.0,1183.0,True,False
57559,STAMBPL1,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
26228,STAP1,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
55620,STAP2,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
6770,STAR,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
10809,STARD10,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
90627,STARD13,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
10948,STARD3,DependencyEnum.Chronos_Combined,34.0,1183.0,True,False
83930,STARD3NL,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
134429,STARD4,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
80765,STARD5,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
147323,STARD6,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
56910,STARD7,DependencyEnum.Chronos_Combined,506.0,1183.0,False,False
9754,STARD8,DependencyEnum.Chronos_Combined,3.0,1183.0,True,False
57519,STARD9,DependencyEnum.Chronos_Combined,20.0,1183.0,False,False
6772,STAT1,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
6773,STAT2,DependencyEnum.Chronos_Combined,13.0,1183.0,False,False
6774,STAT3,DependencyEnum.Chronos_Combined,63.0,1183.0,True,False
6775,STAT4,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
6776,STAT5A,DependencyEnum.Chronos_Combined,92.0,1183.0,False,False
6777,STAT5B,DependencyEnum.Chronos_Combined,31.0,1183.0,True,False
6778,STAT6,DependencyEnum.Chronos_Combined,9.0,1183.0,True,False
6779,STATH,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
6780,STAU1,DependencyEnum.Chronos_Combined,3.0,1183.0,False,False
27067,STAU2,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
8987,STBD1,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
6781,STC1,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
8614,STC2,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
26872,STEAP1,DependencyEnum.Chronos_Combined,0.0,1064.0,False,False
256227,STEAP1B,DependencyEnum.Chronos_Combined,0.0,1165.0,False,False
261729,STEAP2,DependencyEnum.Chronos_Combined,29.0,1183.0,True,False
55240,STEAP3,DependencyEnum.Chronos_Combined,57.0,1183.0,True,False
79689,STEAP4,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
63932,STEEP1,DependencyEnum.Chronos_Combined,162.0,1183.0,True,False
246744,STH,DependencyEnum.Chronos_Combined,8.0,1183.0,True,False
6491,STIL,DependencyEnum.Chronos_Combined,879.0,1183.0,False,True
6786,STIM1,DependencyEnum.Chronos_Combined,2.0,1183.0,True,False
57620,STIM2,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
375346,STIMATE,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
340061,STING1,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
10963,STIP1,DependencyEnum.Chronos_Combined,130.0,1183.0,False,False
6793,STK10,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
6794,STK11,DependencyEnum.Chronos_Combined,196.0,1183.0,False,False
114790,STK11IP,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
8576,STK16,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
9263,STK17A,DependencyEnum.Chronos_Combined,1.0,1183.0,False,False
9262,STK17B,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
8859,STK19,DependencyEnum.Chronos_Combined,16.0,1064.0,False,False
8428,STK24,DependencyEnum.Chronos_Combined,2.0,1183.0,False,False
10494,STK25,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
51765,STK26,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
6788,STK3,DependencyEnum.Chronos_Combined,22.0,1183.0,False,False
56164,STK31,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
202374,STK32A,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
55351,STK32B,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
282974,STK32C,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
65975,STK33,DependencyEnum.Chronos_Combined,0.0,1183.0,False,False
140901,STK35,DependencyEnum.Chronos_Combined,10.0,1183.0,False,False
27148,STK36,DependencyEnum.Chronos_Combined,2.0,1183.0,False,False
